ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
35807220,35805769,2,2
35807220,35805771,2,2
35807220,35803615,2,2
35807220,35806584,2,2
35807220,35806431,2,2
35807220,35806085,2,2
35807220,35804006,2,2
35807220,35805458,2,2
35807220,35804599,2,2
35807220,35805053,2,2
35807220,35805110,2,2
35807220,35806082,2,2
35807220,35806123,2,2
35807220,35806290,2,2
35807220,35805362,2,2
35807220,35805098,2,2
35807220,35804378,2,2
35807220,35803569,2,2
35807220,35804783,2,2
35807220,35803543,2,2
35807220,42542350,2,2
35807220,35804385,2,2
35807220,35804803,2,2
35807220,35804013,2,2
35807220,35803558,2,2
35807220,35806128,2,2
35807220,35805055,2,2
35807220,35804534,2,2
35807220,35805114,2,2
35807220,35803428,2,2
35807220,35805081,2,2
35807220,35101611,2,2
35807220,35805354,2,2
35807220,35803547,2,2
35807220,35804790,2,2
35807220,35806482,2,2
35807220,35805329,2,2
35807220,35805360,2,2
35807220,35806414,2,2
35807220,35805813,2,2
35807220,35803435,2,2
35807220,35805652,2,2
35807220,35805040,2,2
35807220,35804600,2,2
35807220,35806636,2,2
35807220,35806335,2,2
35807220,35805810,2,2
35807220,35806420,2,2
35807220,35807021,2,2
35807220,35806978,2,2
35807220,35803483,2,2
35807220,35806315,2,2
35807220,35804207,2,2
35807220,35806321,2,2
35807220,35803459,2,2
35807220,35102010,2,2
35807220,35806086,2,2
35807220,35805036,2,2
35807220,35804380,2,2
35807220,35805034,2,2
35807220,35805681,2,2
35807220,35805243,2,2
35807220,35803511,2,2
35807220,35804163,2,2
35807220,35804049,2,2
35807220,35804201,2,2
35807220,35804158,2,2
35807220,35804596,2,2
35807220,35807030,2,2
35807220,35805031,2,2
35807220,35805830,2,2
35807220,35806083,2,2
35807220,35804060,2,2
35807220,35806586,2,2
35807220,35807525,2,2
35807220,35805051,2,2
35807220,35804143,2,2
35807220,35805361,2,2
35807220,35806143,2,2
35807220,35805844,2,2
35807220,35806401,2,2
35807220,35804346,2,2
35807220,35806857,2,2
35807220,35806266,2,2
35807220,35806144,2,2
35807220,35804298,2,2
35807220,35804095,2,2
35807220,42542344,2,2
35807220,35805450,2,2
35807220,42542292,2,2
35807220,35805066,2,2
35807220,35805340,2,2
35807220,35806912,2,2
35807220,35806260,2,2
35807220,35805455,2,2
35807220,35804352,2,2
35807220,35803612,2,2
35807220,35806146,2,2
35807220,35806966,2,2
35807220,35806289,2,2
35807220,35805778,2,2
35807220,35803456,2,2
35807220,35804047,2,2
35807220,35102006,2,2
35807220,35805067,2,2
35807220,35806487,2,2
35807220,35805823,2,2
35807220,35806469,2,2
35807220,35806911,2,2
35807220,35805447,2,2
35807220,42542273,2,2
35807220,35803500,2,2
35807220,35805796,2,2
35807220,35805333,2,2
35807220,35804627,2,2
35807220,35804078,2,2
35807220,35806583,2,2
35807220,35806141,2,2
35807220,35804340,2,2
35807220,35804154,2,2
35807220,35804211,2,2
35807220,35803462,2,2
35807220,35805805,2,2
35807220,35803623,2,2
35807220,35806855,2,2
35807220,35803493,2,2
35807220,35804794,2,2
35807220,35806348,2,2
35807220,35806087,2,2
35807220,42542365,2,2
35807220,35806943,2,2
35807220,35805341,2,2
35807220,35804215,2,2
35807220,35805646,2,2
35807220,35806058,2,2
35807220,35806349,2,2
35807220,35804411,2,2
35807220,35806973,2,2
35807220,35804250,2,2
35807220,35102005,2,2
35807220,35804075,2,2
35807220,35805065,2,2
35807220,35804008,2,2
35807220,35806127,2,2
35807220,35803560,2,2
35807220,35804244,2,2
35807220,35803996,2,2
35807220,35806318,2,2
35807220,35804775,2,2
35807220,42542348,2,2
35807220,35803618,2,2
35807220,35804266,2,2
35807220,35804016,2,2
35807220,35805782,2,2
35807220,42542286,2,2
35807220,35803628,2,2
35807220,35806942,2,2
35807220,35803533,2,2
35807220,35804256,2,2
35807220,35806263,2,2
35807220,42542406,2,2
35807220,35805049,2,2
35807220,35804424,2,2
35807220,35803614,2,2
35807220,35806960,2,2
35807220,35101642,2,2
35807220,35804065,2,2
35807220,35806626,2,2
35807220,42542373,2,2
35807220,35806078,2,2
35807220,35803519,2,2
35807220,35804772,2,2
35807220,35805812,2,2
35807220,35804300,2,2
35807220,35805072,2,2
35807220,35804267,2,2
35807220,35805060,2,2
35807220,35806098,2,2
35807220,35805453,2,2
35807220,35806336,2,2
35807220,35805981,2,2
35807220,35803486,2,2
35807220,35804770,2,2
35807220,35805085,2,2
35807220,35804782,2,2
35807220,35806591,2,2
35807220,35805454,2,2
35807220,35804010,2,2
35807220,42542399,2,2
35807220,35805328,2,2
35807220,35805091,2,2
35807220,35804166,2,2
35807220,35806839,2,2
35807220,35804253,2,2
35807220,35806964,2,2
35807220,35806407,2,2
35807220,35805639,2,2
35807220,35804338,2,2
35807220,35804365,2,2
35807220,35806640,2,2
35807220,35101507,2,2
35807220,35805831,2,2
35807220,35804063,2,2
35807220,35803538,2,2
35807220,35804335,2,2
35807220,35805087,2,2
35807220,35804217,2,2
35807220,35804363,2,2
35807220,35805633,2,2
35807220,35804204,2,2
35807220,35803593,2,2
35807220,35806073,2,2
35807220,35806051,2,2
35807220,35806437,2,2
35807220,35805096,2,2
35807220,35805456,2,2
35807220,35806124,2,2
35807220,35805885,2,2
35807220,35805352,2,2
35807220,35803571,2,2
35807220,35804033,2,2
35807220,35806400,2,2
35807220,42542398,2,2
35807220,35806974,2,2
35807220,35804321,2,2
35807220,35804406,2,2
35807220,35803699,2,2
35807220,35806122,2,2
35807220,35803566,2,2
35807220,35804249,2,2
35807220,35806305,2,2
35807220,35804219,2,2
35807220,35806585,2,2
35807220,35805755,2,2
35807220,35807524,2,2
35807220,35806363,2,2
35807220,35803582,2,2
35807220,35805090,2,2
35807220,35804162,2,2
35807220,35805757,2,2
35807220,35101482,2,2
35807220,35804538,2,2
35807220,35806416,2,2
35807220,35806333,2,2
35807220,35806438,2,2
35807220,35806062,2,2
35807220,35803998,2,2
35807220,40041386,2,3
35807220,35805369,2,2
35807220,35806278,2,2
35807220,35804045,2,2
35807220,35806474,2,2
35807220,35804000,2,2
35807220,35805343,2,2
35807220,35806426,2,2
35807220,35805059,2,2
35807220,35806079,2,2
35807220,35805123,2,2
35807220,35804577,2,2
35807220,35803443,2,2
35807220,35804595,2,2
35807220,35806378,2,2
35807220,35803481,2,2
35807220,35805640,2,2
35807220,35804564,2,2
35807220,35804355,2,2
35807220,35805840,2,2
35807220,35807090,2,2
35807220,35806330,2,2
35807220,35805802,2,2
35807220,35807523,2,2
35807220,35806325,2,2
35807220,35805687,2,2
35807220,35805657,2,2
35807220,35804786,2,2
35807220,35804777,2,2
35807220,35803589,2,2
35807220,35805767,2,2
35807220,35805661,2,2
35807220,35804328,2,2
35807220,35803591,2,2
35807220,35806979,2,2
35807220,35806415,2,2
35807220,42542445,2,2
35807220,35804231,2,2
35807220,35803531,2,2
35807220,35805331,2,2
35807220,35805045,2,2
35807220,35804764,2,2
35807220,35805841,2,2
35807220,35806939,2,2
35807220,35804370,2,2
35807220,35803559,2,2
35807220,35804396,2,2
35807220,35803477,2,2
35807220,35804011,2,2
35807220,35803613,2,2
35807220,35806947,2,2
35807220,35805338,2,2
35807220,35806294,2,2
35807220,35803457,2,2
35807220,35803683,2,2
35807220,35806096,2,2
35807220,35805651,2,2
35807220,35804336,2,2
35807220,35807024,2,2
35807220,35807026,2,2
35807220,35803679,2,2
35807220,35804324,2,2
35807220,35804067,2,2
35807221,35803467,2,2
35807221,35803475,2,2
35807221,35101520,2,2
35807221,35805828,2,2
35807221,35803550,2,2
35807221,35805083,2,2
35807221,35803696,2,2
35807221,35805807,2,2
35807221,40241969,0,0
35807221,35805829,2,2
35807221,35101649,2,2
35807221,1396729,0,0
35807221,43525787,0,0
35807221,794068,0,0
35807221,35805230,2,2
35807221,35101451,2,2
35807221,35803545,2,2
35807221,35807221,0,0
35807221,42799711,0,0
35807221,35804302,2,2
35807221,35803445,2,2
35807221,35804064,2,2
35807221,35804050,2,2
35807221,35804313,2,2
35807221,35803702,2,2
35807221,35807523,2,2
35807221,35805821,2,2
35807221,35803446,2,2
35807222,1387104,0,0
35807222,42801287,0,0
35807222,35101451,2,2
35807222,35101262,3,4
35807222,35804307,2,2
35807222,42542297,3,4
35807222,42542416,3,4
35807222,35805680,3,4
35807222,35805363,2,2
35807222,35804203,2,2
35807222,35804299,2,2
35807222,35804291,2,2
35807222,35804313,2,2
35807222,35101949,2,2
35807222,35804315,2,2
35807222,35804317,2,2
35807222,35804310,2,2
35807222,35804308,2,2
35807222,35804230,2,2
35807222,35804222,2,2
35807222,35804784,3,4
35807222,35101933,3,4
35807222,35804225,2,2
35807222,35804243,2,2
35807222,35804565,3,4
35807222,35804302,2,2
35807222,35804780,3,4
35807222,35805230,2,2
35807222,35804309,2,2
35807222,42542444,2,2
35807222,35805684,3,4
35807222,35804257,3,4
35807222,35807222,0,0
35807222,43525787,0,0
35807222,35804314,2,2
35807222,35804300,2,2
35807222,35101467,2,2
35807222,35804220,2,2
35807222,35804298,2,2
35807222,35805360,2,2
35807222,35804201,2,2
35807222,35804234,2,2
35807222,35804217,2,2
35807222,35805681,3,4
35807222,35804242,2,2
35807222,35804305,2,2
35807222,35804312,2,2
35807222,35804293,2,2
35807223,19008264,1,1
35807223,35806377,2,3
35807223,1343346,1,1
35807223,43525787,1,1
35807223,35805807,2,3
35807223,35806414,2,3
35807223,35804238,2,3
35807223,35806399,2,3
35807223,35805087,2,3
35807223,35804095,2,3
35807223,35805041,2,3
35807223,35805844,2,3
35807223,35806858,2,3
35807223,35807043,2,3
35807223,35806910,2,3
35807223,35102031,2,3
35807223,35805352,2,3
35807223,35806422,2,3
35807223,42542373,2,3
35807223,35806586,2,3
35807223,35805101,2,3
35807223,35804207,2,3
35807223,35805814,2,3
35807223,35805808,2,3
35807223,35804081,2,3
35807223,35101520,2,2
35807223,35804090,2,3
35807223,35806087,2,3
35807223,35805836,2,3
35807223,35803541,2,3
35807223,35804374,2,3
35807223,35806176,2,3
35807223,35806416,2,3
35807223,35803580,2,3
35807223,35804804,2,3
35807223,35805115,2,3
35807223,35102023,2,3
35807223,35806336,2,3
35807223,35804035,2,3
35807223,35805633,2,3
35807223,35805328,2,3
35807223,35806640,2,3
35807223,35805640,2,3
35807223,35803582,2,3
35807223,35804049,2,3
35807223,35805982,2,3
35807223,35804244,2,3
35807223,35805331,2,3
35807223,35804059,2,3
35807223,35807020,2,3
35807223,35804204,2,3
35807223,35804065,2,3
35807223,35805110,2,3
35807223,35805351,2,3
35807223,35805845,2,3
35807223,35804041,2,3
35807223,35101507,2,3
35807223,35804037,2,3
35807223,35804527,2,3
35807223,35102021,2,3
35807223,35101640,2,3
35807223,35806264,2,3
35807223,35805812,2,3
35807223,35806342,2,3
35807223,35805095,2,3
35807223,35804043,2,3
35807223,35806415,2,3
35807223,35805810,2,3
35807223,35805828,2,2
35807223,35804241,2,3
35807223,35806974,2,3
35807223,35804158,2,3
35807223,35805852,2,3
35807223,35806405,2,3
35807223,35804599,2,3
35807223,42542292,2,3
35807223,35806356,2,3
35807223,35804366,2,3
35807223,35804365,2,3
35807223,35805084,2,3
35807223,35804062,2,3
35807223,42542349,2,3
35807223,35805088,2,3
35807223,35805086,2,3
35807223,35805984,2,3
35807223,35805630,2,3
35807223,35806978,2,3
35807223,35804242,2,3
35807223,35806839,2,3
35807223,35804073,2,3
35807223,40241969,1,1
35807223,1396729,1,1
35807223,1378382,1,1
35807223,35806912,2,3
35807223,35804219,2,3
35807223,35806083,2,3
35807223,35805031,2,3
35807223,35804335,2,3
35807223,35805458,2,3
35807223,35806143,2,3
35807223,35806956,2,3
35807223,35804425,2,3
35807223,35806664,2,3
35807223,35804060,2,3
35807223,35805093,2,3
35807223,35804215,2,3
35807223,35102029,2,3
35807223,35806483,2,3
35807223,35804163,2,3
35807223,35804370,2,3
35807223,35101351,2,3
35807223,35805096,2,3
35807223,35806091,2,3
35807223,35806857,2,3
35807223,35805681,2,3
35807223,35804540,2,3
35807223,35102027,2,3
35807223,35805843,2,3
35807223,35806939,2,3
35807223,35805343,2,3
35807223,35805657,2,3
35807223,35805036,2,3
35807223,35805112,2,3
35807223,35802849,2,3
35807223,35804234,2,3
35807223,35807016,2,3
35807223,35804201,2,3
35807223,42542426,2,3
35807223,35807457,1,1
35807223,42542356,2,3
35807223,35804074,2,3
35807223,35804040,2,3
35807223,35804162,2,3
35807223,35806112,2,3
35807223,35806418,2,3
35807223,35102022,2,3
35807223,35806911,2,3
35807223,35804369,2,3
35807223,35804372,2,3
35807223,35804088,2,3
35807223,35805364,2,3
35807223,35805038,2,3
35807223,35805777,2,3
35807223,35805060,2,3
35807223,35806341,2,3
35807223,35804321,2,3
35807223,35806432,2,3
35807223,35101611,2,3
35807223,35805452,2,3
35807223,35804220,2,3
35807223,35806855,2,3
35807223,35806401,2,3
35807223,35805819,2,3
35807223,35804382,2,3
35807223,35805114,2,3
35807223,35805044,2,3
35807223,35807026,2,3
35807223,35804355,2,3
35807223,35804307,2,3
35807223,35806125,2,3
35807223,35805371,2,3
35807223,35804268,2,3
35807223,35806266,2,3
35807223,42542273,2,3
35807223,35806838,2,3
35807223,35804300,2,3
35807223,35803681,2,3
35807223,35102013,2,3
35807223,35805033,2,3
35807223,35805771,2,3
35807223,35804343,2,3
35807223,35807023,2,3
35807223,35102028,2,3
35807223,35806267,2,3
35807223,35804089,2,3
35807223,35101467,2,3
35807223,35806953,2,3
35807223,35805850,2,3
35807223,35803702,2,2
35807223,35806419,2,3
35807223,35803571,2,3
35807223,35806952,2,3
35807223,35806073,2,3
35807223,35805857,2,3
35807223,35804054,2,3
35807223,35805028,2,3
35807223,35804070,2,3
35807223,35805089,2,3
35807223,35806949,2,3
35807223,35805813,2,3
35807223,35806407,2,3
35807223,35803593,2,3
35807223,35803695,2,3
35807223,35805366,2,3
35807223,35805450,2,3
35807223,35806122,2,3
35807223,35806638,2,3
35807223,35804567,2,3
35807223,35805457,2,3
35807223,35803698,2,3
35807223,35805040,2,3
35807223,42542352,2,3
35807223,35804256,2,3
35807223,35804429,2,3
35807223,35804376,2,3
35807223,35804151,2,3
35807223,35806854,3,3
35807223,35806398,2,3
35807223,35806979,2,3
35807223,35805805,2,3
35807223,35806124,2,3
35807223,35804318,2,3
35807223,35804203,2,3
35807223,42542348,2,3
35807223,35806085,2,3
35807223,35804251,2,3
35807223,35804381,2,3
35807223,35805806,2,3
35807223,35806440,2,3
35807223,35804424,2,3
35807223,35804146,2,3
35807223,35805985,2,3
35807223,35805034,2,3
35807223,35805456,2,3
35807223,35805811,2,3
35807223,35804032,2,3
35807223,35803699,2,3
35807223,35804033,2,3
35807223,35804225,2,3
35807223,35805113,2,3
35807223,35804380,2,3
35807223,35805329,2,3
35807223,35806431,2,3
35807223,35101649,2,2
35807223,35804406,2,3
35807223,35805091,2,3
35807223,35805802,2,3
35807223,35805820,2,3
35807223,35805341,2,3
35807223,35102025,2,3
35807223,35804050,2,3
35807223,35805108,2,3
35807223,35806115,2,3
35807223,35101452,2,3
35807223,35804045,2,3
35807223,35804047,2,3
35807223,35804166,2,3
35807223,35804385,2,3
35807223,35804313,2,2
35807223,35806439,2,3
35807223,35805778,2,3
35807223,35803594,2,3
35807223,42542444,2,3
35807223,35805451,2,3
35807223,35804051,2,3
35807223,35101482,2,3
35807223,35804217,2,3
35807223,35807018,2,3
35807223,35805342,2,3
35807223,35805104,2,3
35807223,35804058,2,3
35807223,35805755,2,3
35807223,35804200,2,3
35807223,35804063,2,3
35807223,35804246,2,3
35807223,35806339,2,3
35807223,35806957,2,3
35807223,35803574,2,3
35807223,35806626,2,3
35807223,35803591,2,3
35807223,35806441,2,3
35807223,35804067,2,3
35807223,35805859,2,3
35807223,35805823,2,3
35807223,35805847,2,3
35807223,42542286,2,3
35807223,35805027,2,3
35807223,35807027,2,3
35807223,35807024,2,3
35807223,35804375,2,3
35807223,35805248,2,3
35807223,35804320,2,3
35807223,35805065,2,3
35807223,35805045,2,3
35807223,35806438,2,3
35807223,35803533,2,3
35807223,35805821,2,2
35807223,35804383,2,3
35807223,35805090,2,3
35807223,35805826,2,3
35807223,35806625,2,3
35807223,35804071,2,3
35807223,35805346,2,3
35807223,35805809,2,3
35807223,35804154,2,3
35807223,35805846,2,3
35807223,35804378,2,3
35807223,35804259,2,2
35807223,35806337,2,3
35807223,35804143,2,3
35807223,35804267,2,2
35807223,35803697,2,3
35807223,35803700,2,3
35807223,35807090,2,3
35807223,35806298,2,3
35807223,35805447,2,3
35807223,35805656,2,3
35807223,35804260,2,3
35807223,35807304,1,1
35807223,40222431,1,1
35807223,40230712,1,1
35807223,1315942,1,1
35807223,19008336,1,1
35807223,42874135,1,1
35807223,19025348,1,1
35807223,1308290,1,1
35807223,35803527,2,3
35807223,35807223,0,0
35807223,35805099,2,3
35807223,35805124,2,3
35807223,35806089,2,3
35807223,35806646,2,3
35807223,35101481,2,3
35807223,35804055,2,3
35807223,35803577,2,3
35807223,35805077,2,3
35807223,35805835,2,3
35807223,42542355,2,3
35807223,35804421,2,3
35807223,35804302,2,2
35807223,35805365,2,3
35807223,35805817,2,3
35807223,35804210,2,3
35807223,35806346,2,3
35807223,35804091,2,3
35807223,35805854,2,3
35807223,35101978,2,3
35807223,36878852,1,2
35807223,35805103,2,3
35807223,35805092,2,3
35807223,35807046,2,3
35807223,35805350,2,3
35807223,35804239,2,3
35807223,35806345,2,3
35807223,35806944,2,3
35807223,35803537,2,3
35807223,35804092,2,3
35807223,35805684,2,3
35807223,35805848,2,3
35807223,35806909,2,3
35807223,35806397,2,3
35807223,35806080,2,3
35807223,35805804,2,3
35807223,42542377,2,3
35807223,35101984,2,3
35807223,35806296,2,3
35807223,35102026,2,3
35807223,35805653,2,3
35807223,35805752,2,3
35807223,35805853,2,3
35807223,35102012,2,3
35807223,35803529,2,3
35807223,35805773,2,3
35807223,35804214,2,3
35807223,35805094,2,3
35807223,35102020,2,3
35807223,35804371,2,3
35807223,35805245,2,3
35807223,35804076,2,3
35807223,35805824,2,3
35807223,35804093,2,3
35807223,35804086,2,3
35807223,35805246,2,3
35807223,35804315,2,3
35807223,35804255,2,3
35807223,35806093,2,3
35807223,35805634,2,3
35807223,35806111,2,3
35807223,35102002,2,3
35807223,35805768,2,3
35807223,35804544,2,3
35807223,35805756,2,3
35807223,35804169,2,3
35807223,35804230,2,3
35807223,35805815,2,3
35807223,35806113,2,3
35807223,35806592,2,3
35807223,35806982,2,3
35807223,35805446,2,3
35807223,35806343,2,3
35807223,35803682,2,3
35807223,35806663,2,3
35807223,35805448,2,3
35807223,42542351,2,3
35807223,35805042,2,3
35807223,35806980,2,3
35807223,35805983,2,3
35807223,35805751,2,3
35807223,35805829,2,2
35807223,35804232,2,3
35807223,35805348,2,3
35807223,35804265,2,2
35807223,35805050,2,3
35807223,35805100,2,3
35807223,35804153,2,3
35807223,35807019,2,3
35807223,35805111,2,3
35807223,35100884,2,3
35807223,35805753,2,3
35807223,35805861,2,3
35807223,35806959,2,3
35807223,35805039,2,3
35807223,35804247,2,3
35807223,35806329,2,3
35807223,35806637,2,3
35807223,35805116,2,3
35807223,35805803,2,3
35807223,35803572,2,3
35807223,35807172,2,3
35807223,42542353,2,3
35807223,35806126,2,3
35807223,35804561,2,3
35807223,35804323,2,3
35807223,35806295,2,3
35807223,35804248,2,3
35807223,42542371,2,3
35807223,35805858,2,3
35807223,35102024,2,3
35807223,35805109,2,3
35807223,42542347,2,3
35807223,35101987,2,3
35807223,35806406,2,3
35807223,35804148,2,3
35807223,35804046,2,3
35807223,35805230,2,2
35807223,35804379,2,3
35807223,35805822,2,3
35807223,35806402,2,3
35807223,35804373,2,3
35807223,35101473,2,3
35807223,35804543,2,3
35807223,35806092,2,3
35807223,35805466,2,3
35807223,35102016,2,3
35807223,35101451,2,3
35807223,35804226,2,3
35807223,35805818,2,3
35807223,35804048,2,3
35807223,35807029,2,3
35807223,35805097,2,3
35807223,35804087,2,3
35807223,35805754,2,3
35807223,35805449,2,3
35807223,35804072,2,3
35807223,35806488,2,3
35807223,35804308,2,3
35807223,35806396,2,3
35807223,35805827,2,3
35807223,35805032,2,3
35807223,35805825,2,3
35807223,35805849,2,3
35807223,35805106,2,3
35807223,35804218,2,3
35807223,35805345,2,3
35807223,35806344,2,3
35807223,35805105,2,3
35807223,42542376,2,3
35807223,35807089,2,3
35807223,35805839,2,3
35807223,35806297,2,3
35807223,35102014,2,3
35807223,35803696,2,2
35807223,35805102,2,3
35807223,35803536,2,3
35807224,35804083,2,2
35807224,35806133,2,2
35807224,35803550,2,2
35807224,35804072,2,2
35807224,35803466,2,2
35807224,35804073,2,2
35807224,35804392,2,2
35807224,35805718,2,2
35807224,35806402,2,2
35807224,35803677,2,2
35807224,35805064,2,2
35807224,35101351,2,2
35807224,35806285,2,2
35807224,35806594,2,2
35807224,35804800,2,2
35807224,35803518,2,2
35807224,35804079,2,2
35807224,35806053,2,2
35807224,35804612,2,2
35807224,35805917,2,2
35807224,35804394,2,2
35807224,35806134,2,2
35807224,35803548,2,2
35807224,35803556,2,2
35807224,42542403,2,2
